"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99734899999","2025-03-08T17:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","170,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10177,1","8,1,003,1,+999,9","5,99,0062,1,999","+233,1","SYN080KYWF1 46/// /1707 10264 40177 58003 91700 222// 00233 333 91212 555 11007 22007="
"99734899999","2025-03-08T18:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10170,1","8,1,014,1,+999,9","5,99,0051,1,999","+234,1","SYN080KYWF1 46/// /2006 10268 40170 58014 91800 222// 00234 333 91210 555 11006 22007="
"99734899999","2025-03-08T19:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10164,1","6,1,020,1,+999,9","5,99,0046,1,999","+236,1","SYN080KYWF1 46/// /2305 10264 40164 56020 91900 222// 00236 333 91209 555 11005 22005="
"99734899999","2025-03-08T20:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10158,1","6,1,019,1,+999,9","5,99,0041,1,999","+236,1","SYN080KYWF1 46/// /2506 10264 40158 56019 92000 222// 00236 333 91208 555 11006 22006="
"99734899999","2025-03-08T21:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10156,1","6,1,014,1,+999,9","5,99,0046,1,999","+239,1","SYN080KYWF1 46/// /2206 1//// 40156 56014 92100 222// 00239 333 91209 555 11006 22006="
"99734899999","2025-03-08T22:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10157,1","6,1,007,1,+999,9","5,99,0031,1,999","+239,1","SYN080KYWF1 46/// /2705 10269 40157 56007 92200 222// 00239 333 91206 555 11004 22005="
"99734899999","2025-03-08T23:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0272,1","+9999,9","10158,1","4,1,000,1,+999,9","5,99,0015,1,999","+240,1","SYN080KYWF1 46/// /2902 10272 40158 54000 92300 222// 00240 333 91203 555 11002 22002="
"99734899999","2025-03-09T00:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","340,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","10158,1","4,1,000,1,+999,9","5,99,0026,1,999","+238,1","SYN080KYWF1 46/// /3404 10233 40158 54000 90000 222// 00238 333 91205 555 11004 22004="
"99734899999","2025-03-09T01:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","360,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10163,1","3,1,006,1,+999,9","5,99,0010,1,999","+239,1","SYN080KYWF1 46/// /3601 10224 40163 53006 90100 222// 00239 333 91202 555 11001 22001="
"99734899999","2025-03-09T02:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","010,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","10166,1","3,1,008,1,+999,9","5,99,0010,1,999","+239,1","SYN080KYWF1 46/// /0101 10217 40166 53008 90200 222// 00239 333 91202 555 11001 22001="
"99734899999","2025-03-09T03:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10169,1","1,1,011,1,+999,9","5,99,0015,1,999","+239,1","SYN080KYWF1 46/// /0402 10224 40169 51011 90300 222// 00239 333 91203 555 11002 22002="
"99734899999","2025-03-09T04:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","10166,1","9,9,003,1,+999,9","5,99,0021,1,999","+239,1","SYN080KYWF1 46/// /0903 10213 40166 50003 90400 222// 00239 333 91204 555 11003 22003="
"99734899999","2025-03-09T05:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","10163,1","8,1,003,1,+999,9","5,99,0026,1,999","+238,1","SYN080KYWF1 46/// /1304 10207 40163 58003 90500 222// 00238 333 91205 555 11004 22004="
"99734899999","2025-03-09T06:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10161,1","6,1,008,1,+999,9","5,99,0041,1,999","+238,1","SYN080KYWF1 46/// /1406 10224 40161 56008 90600 222// 00238 333 91208 555 11006 22006="
"99734899999","2025-03-09T07:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","10152,1","8,1,014,1,+999,9","5,99,0057,1,999","+237,1","SYN080KYWF1 46/// /1607 10228 40152 58014 90700 222// 00237 333 91211 555 11007 22007="
"99734899999","2025-03-09T08:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10151,1","7,1,012,1,+999,9","5,99,0041,1,999","+237,1","SYN080KYWF1 46/// /1705 10229 40151 57012 90800 222// 00237 333 91208 555 11004 22005="
"99734899999","2025-03-09T09:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10149,1","6,1,012,1,+999,9","5,99,0046,1,999","+236,1","SYN080KYWF1 46/// /1805 1//// 40149 56012 90900 222// 00236 333 91209 555 11005 22005="
"99734899999","2025-03-09T10:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10150,1","4,1,000,1,+999,9","5,99,0057,1,999","+236,1","SYN080KYWF1 46/// /1906 10235 40150 54000 91000 222// 00236 333 91211 555 11006 22006="
"99734899999","2025-03-09T11:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","10157,1","3,1,006,1,+999,9","5,99,0041,1,999","+236,1","SYN080KYWF1 46/// /1804 10233 40157 53006 91100 222// 00236 333 91208 555 11004 22004="
"99734899999","2025-03-09T12:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10160,1","3,1,011,1,+999,9","5,99,0051,1,999","+236,1","SYN080KYWF1 46/// /1807 10235 40160 53011 91200 222// 00236 333 91210 555 11006 22007="
"99734899999","2025-03-09T13:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0251,1","+9999,9","10162,1","1,1,012,1,+999,9","5,99,0057,1,999","+236,1","SYN080KYWF1 46/// /1806 10251 40162 51012 91300 222// 00236 333 91211 555 11006 22007="
"99734899999","2025-03-09T14:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0255,1","+9999,9","10163,1","1,1,006,1,+999,9","5,99,0072,1,999","+236,1","SYN080KYWF1 46/// /1706 10255 40163 51006 91400 222// 00236 333 91214 555 11006 22006="
"99734899999","2025-03-09T15:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0261,1","+9999,9","10171,1","3,1,011,1,+999,9","5,99,0057,1,999","+236,1","SYN080KYWF1 46/// /1807 10261 40171 53011 91500 222// 00236 333 91211 555 11007 22007="
"99734899999","2025-03-09T16:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0273,1","+9999,9","10168,1","9,9,006,1,+999,9","5,99,0062,1,999","+237,1","SYN080KYWF1 46/// /1608 10273 40168 50006 91600 222// 00237 333 91212 555 11008 22009="
"99734899999","2025-03-09T17:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0271,1","+9999,9","10162,1","9,9,000,1,+999,9","5,99,0051,1,999","+237,1","SYN080KYWF1 46/// /1806 10271 40162 50000 91700 222// 00237 333 91210 555 11005 22006="
"99734899999","2025-03-09T18:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0275,1","+9999,9","10156,1","8,1,015,1,+999,9","5,99,0051,1,999","+237,1","SYN080KYWF1 46/// /1905 10275 40156 58015 91800 222// 00237 333 91210 555 11005 22005="
"99734899999","2025-03-09T19:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0273,1","+9999,9","10152,1","6,1,016,1,+999,9","5,99,0031,1,999","+239,1","SYN080KYWF1 46/// /2004 10273 40152 56016 91900 222// 00239 333 91206 555 11004 22004="
"99734899999","2025-03-09T20:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0290,1","+9999,9","10148,1","6,1,014,1,+999,9","5,99,0036,1,999","+242,1","SYN080KYWF1 46/// /1403 10290 40148 56014 92000 222// 00242 333 91207 555 11002 22003="
"99734899999","2025-03-09T21:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0293,1","+9999,9","10147,1","6,1,009,1,+999,9","5,99,0041,1,999","+244,1","SYN080KYWF1 46/// /1605 10293 40147 56009 92100 222// 00244 333 91208 555 11005 22005="
"99734899999","2025-03-09T22:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0282,1","+9999,9","10146,1","6,1,006,1,+999,9","5,99,0036,1,999",,"SYN068KYWF1 46/// /3607 10282 40146 56006 92200 333 91207 555 11006 22007="
"99734899999","2025-03-09T23:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0282,1","+9999,9","10149,1","5,1,000,1,+999,9","5,99,0046,1,999","+245,1","SYN080KYWF1 46/// /1205 10282 40149 55000 92300 222// 00245 333 91209 555 11004 22005="
"99734899999","2025-03-10T00:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10152,1","3,1,005,1,+999,9","5,99,0031,1,999","+244,1","SYN080KYWF1 46/// /1304 10249 40152 53005 90000 222// 00244 333 91206 555 11004 22004="
"99734899999","2025-03-10T01:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","10155,1","2,1,009,1,+999,9","5,99,0036,1,999","+243,1","SYN080KYWF1 46/// /1304 10246 40155 52009 90100 222// 00243 333 91207 555 11004 22004="
"99734899999","2025-03-10T02:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0245,1","+9999,9","10158,1","2,1,009,1,+999,9","5,99,0041,1,999","+242,1","SYN080KYWF1 46/// /1406 10245 40158 52009 90200 222// 00242 333 91208 555 11005 22006="
"99734899999","2025-03-10T03:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","150,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10161,1","2,1,009,1,+999,9","5,99,0051,1,999","+243,1","SYN080KYWF1 46/// /1507 10244 40161 52009 90300 222// 00243 333 91210 555 11007 22007="
"99734899999","2025-03-10T04:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0245,1","+9999,9","10159,1","1,1,004,1,+999,9","5,99,0041,1,999","+243,1","SYN080KYWF1 46/// /1506 10245 40159 51004 90400 222// 00243 333 91208 555 11006 22006="
"99734899999","2025-03-10T05:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10154,1","8,1,004,1,+999,9","5,99,0051,1,999","+242,1","SYN080KYWF1 46/// /1607 10244 40154 58004 90500 222// 00242 333 91210 555 11006 22007="
"99734899999","2025-03-10T06:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0245,1","+9999,9","10151,1","8,1,010,1,+999,9","5,99,0031,1,999","+242,1","SYN080KYWF1 46/// /1804 10245 40151 58010 90600 222// 00242 333 91206 555 11004 22004="
"99734899999","2025-03-10T07:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","10143,1","8,1,016,1,+999,9","5,99,0051,1,999","+242,1","SYN080KYWF1 46/// /1807 10246 40143 58016 90700 222// 00242 333 91210 555 11007 22007="
"99734899999","2025-03-10T08:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","190,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0250,1","+9999,9","10139,1","8,1,015,1,+999,9","5,99,0057,1,999","+244,1","SYN080KYWF1 46/// /1907 10250 40139 58015 90800 222// 00244 333 91211 555 11007 22008="
"99734899999","2025-03-10T09:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10134,1","6,1,017,1,+999,9","5,99,0046,1,999","+246,1","SYN080KYWF1 46/// /2005 10249 40134 56017 90900 222// 00246 333 91209 555 11005 22005="
"99734899999","2025-03-10T10:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0248,1","+9999,9","10132,1","6,1,011,1,+999,9","5,99,0051,1,999","+247,1","SYN080KYWF1 46/// /2105 10248 40132 56011 91000 222// 00247 333 91210 555 11005 22006="
"99734899999","2025-03-10T11:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10133,1","6,1,006,1,+999,9","5,99,0067,1,999","+247,1","SYN080KYWF1 46/// /2208 10247 40133 56006 91100 222// 00247 333 91213 555 11007 22008="
"99734899999","2025-03-10T12:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10134,1","4,1,000,1,+999,9","5,99,0057,1,999","+246,1","SYN080KYWF1 46/// /2005 10247 40134 54000 91200 222// 00246 333 91211 555 11005 22005="
"99734899999","2025-03-10T13:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0260,1","+9999,9","10137,1","3,1,005,1,+999,9","5,99,0067,1,999","+243,1","SYN080KYWF1 46/// /2006 10260 40137 53005 91300 222// 00243 333 91213 555 11005 22006="
"99734899999","2025-03-10T14:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0263,1","+9999,9","10137,1",,"5,99,0088,1,999","+244,1","SYN074KYWF1 46/// /1908 10263 40137 91342 222// 00244 333 91217 555 11008 22008="
"99734899999","2025-03-10T15:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0270,1","+9999,9","10142,1","2,1,008,1,+999,9","5,99,0072,1,999","+245,1","SYN080KYWF1 46/// /1908 10270 40142 52008 91500 222// 00245 333 91214 555 11007 22008="
"99734899999","2025-03-10T16:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0278,1","+9999,9","10141,1","2,1,004,1,+999,9","5,99,0072,1,999","+245,1","SYN080KYWF1 46/// /2008 10278 40141 52004 91600 222// 00245 333 91214 555 11008 22009="
"99734899999","2025-03-10T17:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10141,1",,"5,99,0088,1,999","+247,1","SYN074KYWF1 46/// /2111 1//// 40141 91636 222// 00247 333 91217 555 11010 22011="
"99734899999","2025-03-10T18:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0275,1","+9999,9","10137,1","7,1,005,1,+999,9","5,99,0077,1,999","+248,1","SYN080KYWF1 46/// /2308 10275 40137 57005 91800 222// 00248 333 91215 555 11008 22008="
"99734899999","2025-03-10T19:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0266,1","+9999,9","10128,1","8,1,013,1,+999,9","5,99,0072,1,999","+247,1","SYN080KYWF1 46/// /2309 10266 40128 58013 91900 222// 00247 333 91214 555 11009 22010="
"99734899999","2025-03-10T20:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","290,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","10123,1","8,1,015,1,+999,9","5,99,0149,1,999","+248,1","SYN080KYWF1 46/// /2923 10239 40123 58015 92000 222// 00248 333 91229 555 11022 22024="
"99734899999","2025-03-10T21:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","10117,1","6,1,020,1,+999,9","5,99,0108,1,999","+249,1","SYN080KYWF1 46/// /3116 10239 40117 56020 92100 222// 00249 333 91221 555 11016 22017="
"99734899999","2025-03-10T22:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10122,1","5,1,006,1,+999,9","5,99,0129,1,999","+250,1","SYN080KYWF1 46/// /3121 10229 40122 55006 92200 222// 00250 333 91225 555 11020 22022="
"99734899999","2025-03-10T23:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","320,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10128,1","3,1,005,1,+999,9","5,99,0160,1,999","+251,1","SYN080KYWF1 46/// /3227 10229 40128 53005 92300 222// 00251 333 91231 555 11025 22028="
"99734899999","2025-03-11T00:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","320,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0227,1","+9999,9","10132,1","1,1,015,1,+999,9","5,99,0149,1,999","+250,1","SYN080KYWF1 46/// /3225 10227 40132 51015 90000 222// 00250 333 91229 555 11024 22026="
"99734899999","2025-03-11T01:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","320,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10134,1","1,1,012,1,+999,9","5,99,0180,1,999","+249,1","SYN080KYWF1 46/// /3229 10225 40134 51012 90100 222// 00249 333 91235 555 11028 22030="
"99734899999","2025-03-11T02:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","330,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","10144,1","3,1,016,1,+999,9","5,99,0149,1,999","+247,1","SYN080KYWF1 46/// /3323 10221 40144 53016 90200 222// 00247 333 91229 555 11022 22024="
"99734899999","2025-03-11T03:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","320,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","10153,1","3,1,021,1,+999,9","5,99,0124,1,999","+246,1","SYN080KYWF1 46/// /3219 10219 40153 53021 90300 222// 00246 333 91224 555 11018 22020="
"99734899999","2025-03-11T04:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","330,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","10154,1","1,1,020,1,+999,9","5,99,0118,1,999","+246,1","SYN080KYWF1 46/// /3319 10217 40154 51020 90400 222// 00246 333 91223 555 11018 22020="
"99734899999","2025-03-11T05:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","320,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0214,1","+9999,9","10152,1","1,1,008,1,+999,9","5,99,0118,1,999","+246,1","SYN080KYWF1 46/// /3220 10214 40152 51008 90500 222// 00246 333 91223 555 11019 22021="
"99734899999","2025-03-11T06:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","330,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0211,1","+9999,9","10148,1","8,1,005,1,+999,9","5,99,0129,1,999","+245,1","SYN080KYWF1 46/// /3321 10211 40148 58005 90600 222// 00245 333 91225 555 11020 22022="
"99734899999","2025-03-11T07:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","330,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10146,1","7,1,008,1,+999,9","5,99,0134,1,999","+245,1","SYN080KYWF1 46/// /3321 10209 40146 57008 90700 222// 00245 333 91226 555 11020 22022="
"99734899999","2025-03-11T08:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","10143,1","6,1,009,1,+999,9","5,99,0124,1,999","+245,1","SYN080KYWF1 46/// /3420 10205 40143 56009 90800 222// 00245 333 91224 555 11019 22021="
"99734899999","2025-03-11T09:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","340,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","10142,1","7,1,006,1,+999,9","5,99,0108,1,999","+245,1","SYN080KYWF1 46/// /3417 10207 40142 57006 90900 222// 00245 333 91221 555 11016 22018="
"99734899999","2025-03-11T10:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","350,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0206,1","+9999,9","10147,1","5,1,000,1,+999,9","5,99,0103,1,999","+245,1","SYN080KYWF1 46/// /3517 10206 40147 55000 91000 222// 00245 333 91220 555 11016 22018="
"99734899999","2025-03-11T11:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10154,1","3,1,011,1,+999,9","5,99,0108,1,999","+244,1","SYN080KYWF1 46/// /3416 10204 40154 53011 91100 222// 00244 333 91221 555 11015 22016="
"99734899999","2025-03-11T12:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","10160,1","3,1,018,1,+999,9","5,99,0113,1,999","+244,1","SYN080KYWF1 46/// /0117 10203 40160 53018 91200 222// 00244 333 91222 555 11016 22017="
"99734899999","2025-03-11T13:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10172,1","3,1,025,1,+999,9","5,99,0093,1,999","+243,1","SYN080KYWF1 46/// /0114 10204 40172 53025 91300 222// 00243 333 91218 555 11013 22014="
"99734899999","2025-03-11T14:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","020,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10180,1","3,1,026,1,+999,9","5,99,0072,1,999","+243,1","SYN080KYWF1 46/// /0210 10204 40180 53026 91400 222// 00243 333 91214 555 11010 22011="
"99734899999","2025-03-11T15:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","10185,1","1,1,025,1,+999,9","5,99,0072,1,999","+243,1","SYN080KYWF1 46/// /0207 10212 40185 51025 91500 222// 00243 333 91214 555 11007 22007="
"99734899999","2025-03-11T16:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0215,1","+9999,9","10186,1","1,1,014,1,+999,9","5,99,0082,1,999","+244,1","SYN080KYWF1 46/// /0307 10215 40186 51014 91600 222// 00244 333 91216 555 11006 22007="
"99734899999","2025-03-11T17:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","360,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10181,1","9,9,000,1,+999,9","5,99,0088,1,999","+244,1","SYN080KYWF1 46/// /3614 10209 40181 50000 91700 222// 00244 333 91217 555 11013 22015="
"99734899999","2025-03-11T18:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","360,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0206,1","+9999,9","10175,1","8,1,010,1,+999,9","5,99,0098,1,999","+245,1","SYN080KYWF1 46/// /3614 10206 40175 58010 91800 222// 00245 333 91219 555 11014 22015="
"99734899999","2025-03-11T19:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","010,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10169,1","8,1,017,1,+999,9","5,99,0093,1,999","+245,1","SYN080KYWF1 46/// /0112 10208 40169 58017 91900 222// 00245 333 91218 555 11012 22013="
"99734899999","2025-03-11T20:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","010,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10165,1","6,1,016,1,+999,9","5,99,0093,1,999","+246,1","SYN080KYWF1 46/// /0112 10209 40165 56016 92000 222// 00246 333 91218 555 11012 22013="
"99734899999","2025-03-11T21:00:00","4","24.55","-81.8","7.0","KEY WEST, FL US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","10163,1","6,1,012,1,+999,9","5,99,0077,1,999","+246,1","SYN080KYWF1 46/// /3612 10213 40163 56012 92100 222// 00246 333 91215 555 11011 22012="
